Year,Cryptocurrency,timestamp,Price,Market_Cap_Rank,Total_Volume,Circulating_Supply,Max_Supply,All_Time_High
2020,solana,2020-11-15 00:00:00.000,1.9198208087780548,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-16 00:00:00.000,2.0406791308120753,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-17 00:00:00.000,2.2623589978442378,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-18 00:00:00.000,2.197190778740227,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-19 00:00:00.000,2.117886192370405,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-20 00:00:00.000,2.070684202084601,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-21 00:00:00.000,2.099258903106589,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-22 00:00:00.000,2.381429683264949,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-23 00:00:00.000,2.151813535476351,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-24 00:00:00.000,2.273388487038822,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-25 00:00:00.000,2.2599141412129526,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-26 00:00:00.000,2.2646129983306857,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-27 00:00:00.000,1.9019050448221404,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-28 00:00:00.000,1.8592629872719064,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-29 00:00:00.000,1.8903759559939506,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-30 00:00:00.000,1.9133429784467306,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-01 00:00:00.000,1.9652469851002097,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-02 00:00:00.000,1.9821155844306726,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-03 00:00:00.000,2.1173819608613713,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-04 00:00:00.000,2.0967513186152114,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-05 00:00:00.000,1.858485553374542,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-06 00:00:00.000,1.9786603345404,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-07 00:00:00.000,1.851301551500301,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-08 00:00:00.000,1.8306335885715757,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-09 00:00:00.000,1.6703686172523906,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-10 00:00:00.000,1.664937350328642,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-11 00:00:00.000,1.5765078909674242,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-12 00:00:00.000,1.4496692801969542,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-13 00:00:00.000,1.4908497129487033,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-14 00:00:00.000,1.5665711036119,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-15 00:00:00.000,1.5904572145316247,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-16 00:00:00.000,1.7529676467046862,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-17 00:00:00.000,1.779209478837656,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-18 00:00:00.000,1.677764317256101,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-19 00:00:00.000,1.6997785608559872,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-20 00:00:00.000,1.6683085585940913,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-21 00:00:00.000,1.5633483514359,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-22 00:00:00.000,1.5434205371433634,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-23 00:00:00.000,1.4928837701687971,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-24 00:00:00.000,1.206243024482621,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-25 00:00:00.000,1.3634590117032817,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-26 00:00:00.000,1.4458848057739127,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-27 00:00:00.000,1.3282607978532563,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-28 00:00:00.000,1.3065401279822344,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-29 00:00:00.000,1.5191282501080419,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-30 00:00:00.000,1.6760685346336837,10,361275980,406100444.38903,,259.96
2020,solana,2020-12-31 00:00:00.000,1.5378390877377932,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-01 00:00:00.000,1.5158074963117758,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-02 00:00:00.000,1.8411408764785613,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-03 00:00:00.000,1.802628913180411,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-04 00:00:00.000,2.14770799035378,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-05 00:00:00.000,2.4217846067950366,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-06 00:00:00.000,2.1618689571522256,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-07 00:00:00.000,1.9231854639663055,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-08 00:00:00.000,2.3674092848829695,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-09 00:00:00.000,3.2344821232005927,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-10 00:00:00.000,3.3885883690214627,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-11 00:00:00.000,3.4737322317991124,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-12 00:00:00.000,3.1076274895234994,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-13 00:00:00.000,3.58676467736862,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-14 00:00:00.000,3.520762208941768,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-15 00:00:00.000,3.2781934892090505,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-16 00:00:00.000,3.2557793953909067,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-17 00:00:00.000,3.451865500376336,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-18 00:00:00.000,3.81598415593309,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-19 00:00:00.000,3.7751466399459668,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-20 00:00:00.000,3.641431311969665,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-21 00:00:00.000,3.729115837327082,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-22 00:00:00.000,2.9988114745903562,10,361275980,406100444.38903,,259.96
2021,solana,2021-01-23 00:00:00.000,3.341360079142882,10,361275980,406100444.38903,,259.96
